facility_id,component_id,source_record_id,facility_name,province,city,district,longitude_wgs84_deg,latitude_wgs84_deg,industry,facility_status,year,scenario_id,scenario_name_cn,scenario_order,park_company_count,high_salt_company_share,brine_per_active_company_m3_year,q_brine_base_proxy_m3_year,q_brine_multiplier,q_brine_m3_year,tds_mg_l,target_recovery_fraction,site_context_area_m2,available_land_fraction,max_contiguous_land_area_m2,q_brine_estimation_method,land_estimation_method,input_estimation_confidence,input_use_restriction,climate_station_id,annual_pev_mm_year,annual_precip_mm_year,mean_relative_humidity_fraction,mean_air_temperature_c,mean_wind_speed_10m_m_s,mean_shortwave_downward_kwh_m2_day,kp_free_water,f_sal,e_free_m_year,e_net_m_year,pond_area_intensity_m2_per_m3yr,pond_area_m2,pond_annualized_area_cost_cny_m2_year,pond_pump_sec_kwh_m3,pond_unit_cost_cny_m3,pond_unit_carbon_kgco2_m3,pond_feasible,feasibility_trigger,ro_recovery_fraction_of_feed,mvr_recovery_fraction_of_feed,crystallizer_recovery_fraction_of_feed,mechanical_route,mechanical_sec_scale_factor,mechanical_cost_scale_factor,mechanical_sec_kwh_m3,mechanical_nonenergy_cost_cny_m3,mechanical_unit_cost_cny_m3,mechanical_nonelectric_carbon_kgco2_m3,mechanical_unit_carbon_kgco2_m3,selected_route,route_decision_reason,selected_sec_kwh_m3,selected_unit_cost_cny_m3,selected_unit_carbon_kgco2_m3,annual_electricity_kwh_year,annual_cost_cny_year,annual_carbon_tco2_year,cost_jump_mech_minus_pond_cny_m3,carbon_jump_mech_minus_pond_kgco2_m3,electricity_price_cny_kwh,grid_factor_base_2023_kgco2_kwh,grid_factor_multiplier,grid_factor_kgco2_kwh,result_confidence,result_status
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2014,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1525.44,1482.69,0.8110821917808219,16.525972602739724,3.3973150684931515,3.416625753424657,0.8,0.94,1.220352,-0.3355591200000001,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2014,estimated_base,基准情景,2,1423,0.25,40000.0,14230000.0,1.0,14230000.0,25000.0,0.85,35074799.99999999,0.005,175373.99999999997,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1525.44,1482.69,0.8110821917808219,16.525972602739724,3.3973150684931515,3.416625753424657,0.75,0.85,1.1440800000000002,-0.510222,inf,,45.130131651203534,0.1,,0.049740000000000006,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.19999999999999996,0.0,RO_MVR_surrogate,0.9234297307693685,0.7667954196109218,7.156580413462605,5.367567937276452,10.019345206027147,0.25,3.8096830976563,RO_MVR_surrogate,pond_infeasible_forced_mechanical,7.156580413462605,10.019345206027147,3.8096830976563,101838139.28357288,142575282.2817663,54211.79047964915,,3.7599430976563,0.65,0.4974,1.0,0.4974,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2014,estimated_stress,压力情景,3,1423,0.25,40000.0,14230000.0,2.0,28460000.0,50000.0,0.95,35074799.99999999,0.001,35074.799999999996,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1525.44,1482.69,0.8110821917808219,16.525972602739724,3.3973150684931515,3.416625753424657,0.7,0.85,1.067808,-0.5750532,inf,,174.54181751810557,0.2,,0.119376,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.24499999999999997,0.054999999999999966,RO_MVR_crystallizer_surrogate,0.9044258217107507,0.7154454242562999,14.44820250182924,13.779478871176334,26.782861122822652,0.8,9.423843109291838,RO_MVR_crystallizer_surrogate,pond_infeasible_forced_mechanical,14.44820250182924,26.782861122822652,9.423843109291838,411195843.20206016,762240227.5555327,268202.5748904457,,9.304467109291837,0.9,0.4974,1.2,0.59688,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2015,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1458.75,1933.79,0.8245123287671233,16.549260273972603,3.252520547945205,3.267704383561644,0.8,0.94,1.167,-0.8368099999999998,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2015,estimated_base,基准情景,2,1423,0.25,40000.0,14230000.0,1.0,14230000.0,25000.0,0.85,35074799.99999999,0.005,175373.99999999997,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1458.75,1933.79,0.8245123287671233,16.549260273972603,3.252520547945205,3.267704383561644,0.75,0.85,1.0940625,-1.003836875,inf,,45.130131651203534,0.1,,0.049740000000000006,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.19999999999999996,0.0,RO_MVR_surrogate,0.9234297307693685,0.7667954196109218,7.156580413462605,5.367567937276452,10.019345206027147,0.25,3.8096830976563,RO_MVR_surrogate,pond_infeasible_forced_mechanical,7.156580413462605,10.019345206027147,3.8096830976563,101838139.28357288,142575282.2817663,54211.79047964915,,3.7599430976563,0.65,0.4974,1.0,0.4974,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2015,estimated_stress,压力情景,3,1423,0.25,40000.0,14230000.0,2.0,28460000.0,50000.0,0.95,35074799.99999999,0.001,35074.799999999996,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1458.75,1933.79,0.8245123287671233,16.549260273972603,3.252520547945205,3.267704383561644,0.7,0.85,1.0211249999999998,-1.06583375,inf,,174.54181751810557,0.2,,0.119376,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.24499999999999997,0.054999999999999966,RO_MVR_crystallizer_surrogate,0.9044258217107507,0.7154454242562999,14.44820250182924,13.779478871176334,26.782861122822652,0.8,9.423843109291838,RO_MVR_crystallizer_surrogate,pond_infeasible_forced_mechanical,14.44820250182924,26.782861122822652,9.423843109291838,411195843.20206016,762240227.5555327,268202.5748904457,,9.304467109291837,0.9,0.4974,1.2,0.59688,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2016,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1587.45,1732.7500000000002,0.8425229508196722,17.086092896174865,3.3531967213114755,3.379376775956284,0.8,0.94,1.2699600000000002,-0.5389876,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2016,estimated_base,基准情景,2,1423,0.25,40000.0,14230000.0,1.0,14230000.0,25000.0,0.85,35074799.99999999,0.005,175373.99999999997,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1587.45,1732.7500000000002,0.8425229508196722,17.086092896174865,3.3531967213114755,3.379376775956284,0.75,0.85,1.1905875,-0.7207506250000004,inf,,45.130131651203534,0.1,,0.049740000000000006,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.19999999999999996,0.0,RO_MVR_surrogate,0.9234297307693685,0.7667954196109218,7.156580413462605,5.367567937276452,10.019345206027147,0.25,3.8096830976563,RO_MVR_surrogate,pond_infeasible_forced_mechanical,7.156580413462605,10.019345206027147,3.8096830976563,101838139.28357288,142575282.2817663,54211.79047964915,,3.7599430976563,0.65,0.4974,1.0,0.4974,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2016,estimated_stress,压力情景,3,1423,0.25,40000.0,14230000.0,2.0,28460000.0,50000.0,0.95,35074799.99999999,0.001,35074.799999999996,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1587.45,1732.7500000000002,0.8425229508196722,17.086092896174865,3.3531967213114755,3.379376775956284,0.7,0.85,1.1112149999999998,-0.7882172500000004,inf,,174.54181751810557,0.2,,0.119376,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.24499999999999997,0.054999999999999966,RO_MVR_crystallizer_surrogate,0.9044258217107507,0.7154454242562999,14.44820250182924,13.779478871176334,26.782861122822652,0.8,9.423843109291838,RO_MVR_crystallizer_surrogate,pond_infeasible_forced_mechanical,14.44820250182924,26.782861122822652,9.423843109291838,411195843.20206016,762240227.5555327,268202.5748904457,,9.304467109291837,0.9,0.4974,1.2,0.59688,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2017,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1726.5,1440.24,0.8043731506849315,17.11367123287671,3.3632328767123294,3.5989416438356163,0.8,0.94,1.3812,-0.14191200000000004,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2017,estimated_base,基准情景,2,1423,0.25,40000.0,14230000.0,1.0,14230000.0,25000.0,0.85,35074799.99999999,0.005,175373.99999999997,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1726.5,1440.24,0.8043731506849315,17.11367123287671,3.3632328767123294,3.5989416438356163,0.75,0.85,1.294875,-0.33959625000000004,inf,,45.130131651203534,0.1,,0.049740000000000006,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.19999999999999996,0.0,RO_MVR_surrogate,0.9234297307693685,0.7667954196109218,7.156580413462605,5.367567937276452,10.019345206027147,0.25,3.8096830976563,RO_MVR_surrogate,pond_infeasible_forced_mechanical,7.156580413462605,10.019345206027147,3.8096830976563,101838139.28357288,142575282.2817663,54211.79047964915,,3.7599430976563,0.65,0.4974,1.0,0.4974,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2017,estimated_stress,压力情景,3,1423,0.25,40000.0,14230000.0,2.0,28460000.0,50000.0,0.95,35074799.99999999,0.001,35074.799999999996,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1726.5,1440.24,0.8043731506849315,17.11367123287671,3.3632328767123294,3.5989416438356163,0.7,0.85,1.2085499999999998,-0.4129725000000002,inf,,174.54181751810557,0.2,,0.119376,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.24499999999999997,0.054999999999999966,RO_MVR_crystallizer_surrogate,0.9044258217107507,0.7154454242562999,14.44820250182924,13.779478871176334,26.782861122822652,0.8,9.423843109291838,RO_MVR_crystallizer_surrogate,pond_infeasible_forced_mechanical,14.44820250182924,26.782861122822652,9.423843109291838,411195843.20206016,762240227.5555327,268202.5748904457,,9.304467109291837,0.9,0.4974,1.2,0.59688,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2018,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1608.69,1541.67,0.8116032876712329,17.23753424657534,3.4080000000000004,3.621020547945206,0.8,0.94,1.286952,-0.33193512000000003,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2018,estimated_base,基准情景,2,1423,0.25,40000.0,14230000.0,1.0,14230000.0,25000.0,0.85,35074799.99999999,0.005,175373.99999999997,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1608.69,1541.67,0.8116032876712329,17.23753424657534,3.4080000000000004,3.621020547945206,0.75,0.85,1.2065175,-0.5161301250000001,inf,,45.130131651203534,0.1,,0.049740000000000006,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.19999999999999996,0.0,RO_MVR_surrogate,0.9234297307693685,0.7667954196109218,7.156580413462605,5.367567937276452,10.019345206027147,0.25,3.8096830976563,RO_MVR_surrogate,pond_infeasible_forced_mechanical,7.156580413462605,10.019345206027147,3.8096830976563,101838139.28357288,142575282.2817663,54211.79047964915,,3.7599430976563,0.65,0.4974,1.0,0.4974,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2018,estimated_stress,压力情景,3,1423,0.25,40000.0,14230000.0,2.0,28460000.0,50000.0,0.95,35074799.99999999,0.001,35074.799999999996,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1608.69,1541.67,0.8116032876712329,17.23753424657534,3.4080000000000004,3.621020547945206,0.7,0.85,1.126083,-0.5844994500000001,inf,,174.54181751810557,0.2,,0.119376,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.24499999999999997,0.054999999999999966,RO_MVR_crystallizer_surrogate,0.9044258217107507,0.7154454242562999,14.44820250182924,13.779478871176334,26.782861122822652,0.8,9.423843109291838,RO_MVR_crystallizer_surrogate,pond_infeasible_forced_mechanical,14.44820250182924,26.782861122822652,9.423843109291838,411195843.20206016,762240227.5555327,268202.5748904457,,9.304467109291837,0.9,0.4974,1.2,0.59688,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2019,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1587.19,1755.4,0.8181490410958904,16.95772602739726,3.268931506849315,3.527323287671233,0.8,0.94,1.2697520000000002,-0.56183312,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2019,estimated_base,基准情景,2,1423,0.25,40000.0,14230000.0,1.0,14230000.0,25000.0,0.85,35074799.99999999,0.005,175373.99999999997,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1587.19,1755.4,0.8181490410958904,16.95772602739726,3.268931506849315,3.527323287671233,0.75,0.85,1.1903925000000002,-0.7435663749999999,inf,,45.130131651203534,0.1,,0.049740000000000006,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.19999999999999996,0.0,RO_MVR_surrogate,0.9234297307693685,0.7667954196109218,7.156580413462605,5.367567937276452,10.019345206027147,0.25,3.8096830976563,RO_MVR_surrogate,pond_infeasible_forced_mechanical,7.156580413462605,10.019345206027147,3.8096830976563,101838139.28357288,142575282.2817663,54211.79047964915,,3.7599430976563,0.65,0.4974,1.0,0.4974,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2019,estimated_stress,压力情景,3,1423,0.25,40000.0,14230000.0,2.0,28460000.0,50000.0,0.95,35074799.99999999,0.001,35074.799999999996,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1587.19,1755.4,0.8181490410958904,16.95772602739726,3.268931506849315,3.527323287671233,0.7,0.85,1.111033,-0.8110219500000001,inf,,174.54181751810557,0.2,,0.119376,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.24499999999999997,0.054999999999999966,RO_MVR_crystallizer_surrogate,0.9044258217107507,0.7154454242562999,14.44820250182924,13.779478871176334,26.782861122822652,0.8,9.423843109291838,RO_MVR_crystallizer_surrogate,pond_infeasible_forced_mechanical,14.44820250182924,26.782861122822652,9.423843109291838,411195843.20206016,762240227.5555327,268202.5748904457,,9.304467109291837,0.9,0.4974,1.2,0.59688,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2020,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1581.13,1841.5400000000004,0.8286084699453553,17.20606557377049,3.3516666666666666,3.418044262295082,0.8,0.94,1.2649040000000003,-0.6525302400000002,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2020,estimated_base,基准情景,2,1423,0.25,40000.0,14230000.0,1.0,14230000.0,25000.0,0.85,35074799.99999999,0.005,175373.99999999997,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1581.13,1841.5400000000004,0.8286084699453553,17.20606557377049,3.3516666666666666,3.418044262295082,0.75,0.85,1.1858475000000002,-0.8335696250000002,inf,,45.130131651203534,0.1,,0.049740000000000006,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.19999999999999996,0.0,RO_MVR_surrogate,0.9234297307693685,0.7667954196109218,7.156580413462605,5.367567937276452,10.019345206027147,0.25,3.8096830976563,RO_MVR_surrogate,pond_infeasible_forced_mechanical,7.156580413462605,10.019345206027147,3.8096830976563,101838139.28357288,142575282.2817663,54211.79047964915,,3.7599430976563,0.65,0.4974,1.0,0.4974,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2020,estimated_stress,压力情景,3,1423,0.25,40000.0,14230000.0,2.0,28460000.0,50000.0,0.95,35074799.99999999,0.001,35074.799999999996,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1581.13,1841.5400000000004,0.8286084699453553,17.20606557377049,3.3516666666666666,3.418044262295082,0.7,0.85,1.106791,-0.9007676500000004,inf,,174.54181751810557,0.2,,0.119376,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.24499999999999997,0.054999999999999966,RO_MVR_crystallizer_surrogate,0.9044258217107507,0.7154454242562999,14.44820250182924,13.779478871176334,26.782861122822652,0.8,9.423843109291838,RO_MVR_crystallizer_surrogate,pond_infeasible_forced_mechanical,14.44820250182924,26.782861122822652,9.423843109291838,411195843.20206016,762240227.5555327,268202.5748904457,,9.304467109291837,0.9,0.4974,1.2,0.59688,low,estimated_candidate_component_complete
PILOT_S002,PILOT_S002::estimated_brine_terminal_v0,S002,柯桥滨海工业区(化纤纺织印染工业园),浙江省,绍兴市,柯桥区,120.627692,30.15258,印染/化纤/纺织染整,candidate_unverified,2021,estimated_favorable,有利情景,1,1423,0.25,40000.0,14230000.0,0.5,7115000.0,10000.0,0.7,35074799.99999999,0.02,701495.9999999999,park_company_count * assumed_high_salt_share * assumed_brine_per_active_company,site_context_area * declared_available_land_fraction,low,synthetic_candidate_component_not_observed_facility,58453,1557.62,2077.76,0.8174646575342467,17.5733698630137,3.434164383561644,3.659661095890411,0.8,0.94,1.2460959999999999,-0.9064297600000002,inf,,13.001495348306824,0.05,,0.019896000000000004,False,climate_e_net;climate_rh;climate_precip;invalid_nonpositive_e_net;scale_land,0.65,0.04999999999999993,0.0,RO_MVR_surrogate,0.9428329523540542,0.8218309819333675,2.121374142796621,4.725528146116862,5.680146510375342,0.05,0.8941371989016316,RO_MVR_surrogate,pond_infeasible_forced_mechanical,2.121374142796621,5.680146510375342,0.8941371989016316,15093577.02599796,40414242.42132056,6361.786170185109,,0.8742411989016315,0.45,0.4974,0.8,0.39792000000000005,low,estimated_candidate_component_complete
