year,scenario_id,scenario_name_cn,process_type_p,facility_count,annual_wastewater_m3_year,process_electricity_kwh_year,process_electricity_carbon_tco2_year,shadow_avoided_carbon_tco2_year,process_carbon_share_pct,process_carbon_10k_tco2_year,process_name_cn
2013,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97854568.07490946,63893.734981562644,26612.962545258,0.38620061568207104,6.389373498156265,稳定塘/氧化塘
2013,estimated_upper,估算上界,low_conventional,166,13498795000.0,7152211104.08605,4527281.868877543,15203.100215828628,27.36479633928614,452.7281868877543,常规工艺
2013,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18591854944.448208,11953006.975632532,719413.8591111471,72.24900304503178,1195.3006975632532,氧化沟/SBR
2014,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,98150269.53887507,64050.957873622654,22985.775170343,0.39242762083481963,6.405095787362265,稳定塘/氧化塘
2014,estimated_upper,估算上界,low_conventional,166,13498795000.0,7060861766.157402,4467720.748243358,13562.528448191077,27.372846277284545,446.7720748243358,常规工艺
2014,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18372223075.791046,11789953.491861107,671443.3725983015,72.23472610188064,1178.9953491861106,氧化沟/SBR
2015,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97602645.69515473,63766.86477006491,22926.309137229,0.3891470383244511,6.376686477006491,稳定塘/氧化塘
2015,estimated_upper,估算上界,low_conventional,166,13498795000.0,7079590780.148624,4484498.954149375,11550.763063464625,27.367340274122604,448.4498954149375,常规工艺
2015,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18411697949.302937,11838050.53199657,590129.5597957397,72.24351268755295,1183.805053199657,氧化沟/SBR
2016,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97488171.78832397,63658.075734826714,19915.568431443,0.3898412228954762,6.365807573482671,稳定塘/氧化塘
2016,estimated_upper,估算上界,low_conventional,166,13498795000.0,7061526107.578208,4466778.75186454,9677.571866367623,27.354494632921085,446.67787518645406,常规工艺
2016,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18368712339.77581,11798794.663626138,508991.81942204473,72.25566414418344,1179.8794663626138,氧化沟/SBR
2017,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,96793160.0592987,63144.79656645233,23682.001254702005,0.3906724070499733,6.314479656645233,稳定塘/氧化塘
2017,estimated_upper,估算上界,low_conventional,166,13498795000.0,6991617318.516442,4421925.035982011,12539.120749020722,27.35813862007806,442.1925035982011,常规工艺
2017,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18195558027.46027,11678036.500777785,647987.2796025705,72.25118897287197,1167.8036500777785,氧化沟/SBR
2018,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97747777.86744079,63812.69154617667,21037.498997592003,0.39218488312123,6.381269154617667,稳定塘/氧化塘
2018,estimated_upper,估算上界,low_conventional,166,13498795000.0,7019253104.841516,4440161.673131535,10688.863391917273,27.288682621330203,444.01616731315346,常规工艺
2018,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18326722751.41309,11767099.379501063,578349.5050770006,72.31913249554857,1176.7099379501065,氧化沟/SBR
2019,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,96586601.45313977,63059.36349578983,24785.504681865,0.39349424658644133,6.3059363495789835,稳定塘/氧化塘
2019,estimated_upper,估算上界,low_conventional,166,13498795000.0,6923930779.408983,4380789.569270387,15015.54364760999,27.33639217796549,438.07895692703875,常规工艺
2019,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18047007179.78499,11581636.583941929,748442.460216781,72.27011357544806,1158.163658394193,氧化沟/SBR
2020,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97629606.12460339,63779.16217105153,17456.853017424,0.3910769613067469,6.377916217105153,稳定塘/氧化塘
2020,estimated_upper,估算上界,low_conventional,166,13498795000.0,7029943270.482335,4450687.646676896,8115.952529478889,27.29044003305978,445.0687646676896,常规工艺
2020,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18354765667.530685,11794129.319632608,446112.00486830185,72.31848300563345,1179.412931963261,氧化沟/SBR
2021,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,96450264.92549005,62968.04393185076,16193.310463506003,0.39023390546483866,6.296804393185076,稳定塘/氧化塘
2021,estimated_upper,估算上界,low_conventional,166,13498795000.0,6947934691.966593,4399590.893408849,5692.438379015641,27.265727654500626,439.9590893408849,常规工艺
2021,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18161646355.88342,11673415.679432927,349186.44828278566,72.34403844003452,1167.3415679432926,氧化沟/SBR
2022,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,96661706.37773058,63089.29929481031,22326.264185397,0.3879722306814952,6.308929929481032,稳定塘/氧化塘
2022,estimated_upper,估算上界,low_conventional,166,13498795000.0,7017124308.086167,4438102.592086608,11023.051153492584,27.292434404748672,443.81025920866074,常规工艺
2022,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18302414909.863182,11760100.620196119,570954.7876906974,72.31959336456983,1176.010062019612,氧化沟/SBR
2023,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,95497088.6151755,62413.28413610182,20266.324397058,0.3912780894475557,6.241328413610182,稳定塘/氧化塘
2023,estimated_upper,估算上界,low_conventional,166,13498795000.0,6890696766.739941,4361085.166999711,9767.405744808626,27.340286538049476,436.10851669997106,常规工艺
2023,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,17938515791.832333,11527633.446953073,545232.6073190066,72.26843537250296,1152.7633446953073,氧化沟/SBR
2024,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,94410400.70367914,61606.183812359886,16647.629195937003,0.3888530845301908,6.160618381235989,稳定塘/氧化塘
2024,estimated_upper,估算上界,low_conventional,166,13498795000.0,6849799025.137617,4333693.65011953,6835.850042266297,27.353912204504855,433.369365011953,常规工艺
2024,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,17823599489.716366,11447748.932620134,415091.57761865656,72.25723471096495,1144.7748932620134,氧化沟/SBR
